WL,Power
1529.325000,-74.700835
1529.330000,-68.216257
1529.335000,-74.783994
1529.340000,-80.000000
1529.345000,-80.000000
1529.350000,-80.000000
1529.355000,-80.000000
1529.360000,-80.000000
1529.365000,-80.000000
1529.370000,-71.719658
1529.375000,-72.464855
1529.380000,-72.408559
1529.385000,-75.834333
1529.390000,-80.000000
1529.395000,-80.000000
1529.400000,-79.642746
1529.405000,-70.711392
1529.410000,-74.226727
1529.415000,-78.354275
1529.420000,-80.000000
1529.425000,-80.000000
1529.430000,-80.000000
1529.435000,-80.000000
1529.440000,-80.000000
1529.445000,-80.000000
1529.450000,-79.206578
1529.455000,-79.726773
1529.460000,-78.508843
1529.465000,-79.197866
1529.470000,-80.000000
1529.475000,-80.000000
1529.480000,-80.000000
1529.485000,-80.000000
1529.490000,-80.000000
1529.495000,-80.000000
1529.500000,-79.214399
1529.505000,-76.709658
1529.510000,-77.628335
1529.515000,-78.102668
1529.520000,-80.000000
1529.525000,-80.000000
1529.530000,-80.000000
1529.535000,-79.426533
1529.540000,-72.489173
1529.545000,-79.035894
1529.550000,-75.589056
1529.555000,-80.000000
1529.560000,-80.000000
1529.565000,-80.000000
1529.570000,-80.000000
1529.575000,-80.000000
1529.580000,-80.000000
1529.585000,-73.025301
1529.590000,-78.425444
1529.595000,-80.000000
1529.600000,-80.000000
1529.605000,-80.000000
1529.610000,-80.000000
1529.615000,-80.000000
1529.620000,-80.000000
1529.625000,-76.914222
1529.630000,-75.668331
1529.635000,-74.822387
1529.640000,-78.035989
1529.645000,-69.696238
1529.650000,-78.600032
1529.655000,-73.176108
1529.660000,-80.000000
1529.665000,-80.000000
1529.670000,-79.890336
1529.675000,-79.884986
1529.680000,-80.000000
1529.685000,-80.000000
1529.690000,-79.147241
1529.695000,-77.780121
1529.700000,-80.000000
1529.705000,-80.000000
1529.710000,-80.000000
1529.715000,-80.000000
1529.720000,-80.000000
1529.725000,-80.000000
1529.730000,-75.296901
1529.735000,-68.941214
1529.740000,-72.674287
1529.745000,-75.325844
1529.750000,-79.575077
1529.755000,-80.000000
1529.760000,-80.000000
1529.765000,-80.000000
1529.770000,-80.000000
1529.775000,-80.000000
1529.780000,-74.995599
1529.785000,-74.262079
1529.790000,-77.658666
1529.795000,-80.000000
1529.800000,-80.000000
1529.805000,-76.436905
1529.810000,-70.545160
1529.815000,-73.215581
