WL,Power
1528.255000,-80.000000
1528.260000,-80.000000
1528.265000,-80.000000
1528.270000,-80.000000
1528.275000,-80.000000
1528.280000,-80.000000
1528.285000,-80.000000
1528.290000,-80.000000
1528.295000,-80.000000
1528.300000,-75.195375
1528.305000,-73.415884
1528.310000,-80.000000
1528.315000,-79.707187
1528.320000,-72.386866
1528.325000,-76.486246
1528.330000,-78.001862
1528.335000,-76.729403
1528.340000,-79.267241
1528.345000,-73.160913
1528.350000,-78.585903
1528.355000,-80.000000
1528.360000,-80.000000
1528.365000,-80.000000
1528.370000,-80.000000
1528.375000,-80.000000
1528.380000,-80.000000
1528.385000,-79.956489
1528.390000,-79.762241
1528.395000,-80.000000
1528.400000,-80.000000
1528.405000,-76.096568
1528.410000,-75.855616
1528.415000,-80.000000
1528.420000,-74.715904
1528.425000,-71.849091
1528.430000,-72.463003
1528.435000,-80.000000
1528.440000,-80.000000
1528.445000,-80.000000
1528.450000,-80.000000
1528.455000,-73.400432
1528.460000,-79.157502
1528.465000,-80.000000
1528.470000,-80.000000
1528.475000,-80.000000
1528.480000,-80.000000
1528.485000,-78.443322
1528.490000,-79.240083
1528.495000,-80.000000
1528.500000,-80.000000
1528.505000,-80.000000
1528.510000,-76.925465
1528.515000,-73.041842
1528.520000,-80.000000
1528.525000,-79.711939
1528.530000,-72.510417
1528.535000,-79.700643
1528.540000,-80.000000
1528.545000,-80.000000
1528.550000,-80.000000
1528.555000,-80.000000
1528.560000,-80.000000
1528.565000,-80.000000
1528.570000,-79.911753
1528.575000,-77.539936
1528.580000,-70.088902
1528.585000,-73.508218
1528.590000,-80.000000
1528.595000,-75.000397
1528.600000,-70.540148
1528.605000,-77.512740
1528.610000,-78.055747
1528.615000,-72.016136
1528.620000,-76.963998
1528.625000,-73.776881
1528.630000,-79.006949
1528.635000,-80.000000
1528.640000,-80.000000
1528.645000,-80.000000
1528.650000,-80.000000
1528.655000,-80.000000
1528.660000,-80.000000
1528.665000,-80.000000
1528.670000,-80.000000
1528.675000,-80.000000
1528.680000,-80.000000
1528.685000,-80.000000
1528.690000,-80.000000
1528.695000,-80.000000
