WL,Power
1528.495000,-80.000000
1528.500000,-78.473833
1528.505000,-77.245331
1528.510000,-80.000000
1528.515000,-79.609683
1528.520000,-76.934238
1528.525000,-79.772907
1528.530000,-80.000000
1528.535000,-80.000000
1528.540000,-71.383698
1528.545000,-78.116723
1528.550000,-75.694079
1528.555000,-76.467210
1528.560000,-79.490198
1528.565000,-80.000000
1528.570000,-80.000000
1528.575000,-80.000000
1528.580000,-80.000000
1528.585000,-80.000000
1528.590000,-80.000000
1528.595000,-80.000000
1528.600000,-80.000000
1528.605000,-80.000000
1528.610000,-72.951301
1528.615000,-80.000000
1528.620000,-74.619393
1528.625000,-72.676339
1528.630000,-78.488254
1528.635000,-80.000000
1528.640000,-80.000000
1528.645000,-80.000000
1528.650000,-80.000000
1528.655000,-80.000000
1528.660000,-80.000000
1528.665000,-80.000000
1528.670000,-80.000000
1528.675000,-78.855553
1528.680000,-71.702762
1528.685000,-78.815397
1528.690000,-80.000000
1528.695000,-80.000000
1528.700000,-80.000000
1528.705000,-78.176427
1528.710000,-70.890859
1528.715000,-79.325249
1528.720000,-80.000000
1528.725000,-80.000000
1528.730000,-73.542940
1528.735000,-73.877564
1528.740000,-78.344454
1528.745000,-80.000000
1528.750000,-80.000000
1528.755000,-80.000000
1528.760000,-80.000000
1528.765000,-80.000000
1528.770000,-80.000000
1528.775000,-80.000000
1528.780000,-74.502741
1528.785000,-80.000000
1528.790000,-80.000000
1528.795000,-80.000000
1528.800000,-80.000000
1528.805000,-80.000000
1528.810000,-80.000000
1528.815000,-75.065090
1528.820000,-77.862785
1528.825000,-74.012604
1528.830000,-77.554168
1528.835000,-80.000000
1528.840000,-80.000000
1528.845000,-80.000000
1528.850000,-80.000000
1528.855000,-80.000000
1528.860000,-80.000000
1528.865000,-80.000000
1528.870000,-78.944590
1528.875000,-75.392228
1528.880000,-75.020130
1528.885000,-80.000000
1528.890000,-80.000000
1528.895000,-80.000000
1528.900000,-80.000000
1528.905000,-79.486259
1528.910000,-71.280679
1528.915000,-80.000000
1528.920000,-80.000000
1528.925000,-79.366447
1528.930000,-75.311705
1528.935000,-80.000000
1528.940000,-80.000000
1528.945000,-80.000000
1528.950000,-77.810029
1528.955000,-79.120101
1528.960000,-80.000000
1528.965000,-79.735823
1528.970000,-80.000000
1528.975000,-77.000238
1528.980000,-76.905549
1528.985000,-80.000000
1528.990000,-80.000000
1528.995000,-77.514717
1529.000000,-79.279415
1529.005000,-75.429164
1529.010000,-77.915057
1529.015000,-80.000000
1529.020000,-80.000000
1529.025000,-80.000000
1529.030000,-78.417527
1529.035000,-75.780072
1529.040000,-80.000000
1529.045000,-80.000000
1529.050000,-80.000000
1529.055000,-80.000000
1529.060000,-80.000000
1529.065000,-80.000000
1529.070000,-80.000000
1529.075000,-80.000000
1529.080000,-80.000000
1529.085000,-80.000000
1529.090000,-80.000000
1529.095000,-80.000000
1529.100000,-80.000000
1529.105000,-80.000000
1529.110000,-80.000000
1529.115000,-80.000000
